exit_cancle_firmware_download,"Quit will suspend the download, are you sure to continue?",,,,,,,,,"Beenden Sie in der Download-Datei unterbrechen, ob sie weiterhin?",,,,"Al salir se suspenderá la descarga del archivo, ¿Salir?","Al salir se suspenderá la descarga del archivo, ¿Salir?",,,,,"Quitter suspendra le téléchargement, voulez-vous continuer?",,,,,,,,"Keluar jeda men-download file, terus?",,Uscire sospenderà il download del file. Vuoi uscire?,,,,,,,,,,,,,,,,,,,,"Afsluiten stopt de download, toch verder gaan?",,,,Sair irá suspender o donwload do ficheiro. Deseja continuar,,,"Выход Пауза скачать файл, продолжить?",,,,,,,,,,,,,,,,退出会暂停下载中的文件，是否继续？,,退出會暫停下載中的文件，是否繼續？,
video_project,Title,,,,,,,,,Titel,,,,Título,Título,,,,,Titre,,,,,,,,Judul,,Titolo,,,,,,,,,,,,,,,,,,,,Titel,,,,Titulo,,,Заголовок,,,,Наслов,,,,,,,,,,,,主题,,主題,
delete_success,Successfully deleted!,,,,,,,,,Erfolgreich gelöscht!,,,,¡Eliminado correctamente!,¡Eliminado correctamente!,,,,,Suppression réussie!,,,,,,,,Berhasil dihapus,,Cancellato con successo!,,,,,,,,,,,,,,,,,,,,Verwijderen gelukt!,,,,Apagado com sucesso,,,Удалено!,,,,Успешно обрисано!,,,,,,,,,,,,删除成功,,刪除成功,
common_google_play_services_install_button,Get Google Play services,Kry Google Play-dienste,Google Play አገልግሎቶችን አግኝ,‏الحصول على خدمات Google Play,Услуги за Google Play: Изтегл.,Google প্লে পরিষেবা পান,Baixa els serveis de Google Play,Instalovat služby Google Play,Hent Google Play-tjenester,Google Play-Dienste installieren,Λήψη υπηρεσιών Google Play,Get Google Play services,Get Google Play services,Descargar servicios de Google Play,Descargar Google Play Services,Hankige Google Play teenused,Lortu Google Play zerbitzuak,‏دریافت خدمات Google Play,Asenna Google Play -palvelut,Installer services Google Play,Installer les services Google Play,Obter servizos de Google Play,Google Play सेवाएं पाएं,Preuzmi usluge za Google Play,Play-szolgáltatások telepítése,Տեղադրել Google Play ծառայությունները,Dapatkan layanan Google Play,,Sækja þjónustu Google Play,Installa Google Play Services,‏קבל את שירותי Google Play,Play開発者サービスの入手,Google Play სერვისების მიღება,Google Play қызметтерін алу,ទទួល​សេវាកម្ម​កម្សាន្ត Google,Google Play ಸೇವೆಗಳನ್ನು ಪಡೆಯಿರಿ,Google Play 서비스 설치,Google Play кызматтарын алуу,ຕິດຕັ້ງບໍລິການ Google Play,Gauti „Google Play“ paslaugų,Iegūt Google Play pakalpojumus,Преземи ги услугите на Google Play,Google Play സേവനങ്ങൾ നേടുക,Google Play үйлчилгээ авах,Google Play सेवा मिळवा,Dapatkan perkhidmatan Google Play,Google ပလေး ဝန်ဆောင်မှုများကို ရယူရန်,Installer Google Play Tjenester,Google Play सेवाहरू प्राप्त गर्नुहोस्,Google Play-services ophalen,Pobierz Usługi Google Play,Instalar o Google Play Services,Instalar o Google Play Services,Obter serviços do Google Play,Obţineţi Servicii Google Play,Установить,,Google Play සේවාවන් ලබා ගන්න,Inštalovať služby Google Play,Namestite storitve Google Play,Преузми Google Play услуге,Hämta Google Play Tjänster,Pata huduma za Google Play,Google Play சேவைகளைப் பெறுக,Google Play సేవలను పొందండి,รับบริการ Google Play,Kumuha ng Google Play services,Google Play hizmetlerini edin,Установити сервіси Google Play,‏Google Play سروسز حاصل کریں,Google Play xizmatlarini yuklab oling,Cài đặt dịch vụ của Google Play,获取Google Play服务,取得 Google Play 服務,取得 Google Play 服務,Thola amasevisi e-Google Play
led_all_enable,Enable all,,,,,,,,,Alle aktivieren,,,,Todos,Todos,,,,,Activer tout,,,,,,,,Hidupkan semua,,Tutte abilitate,,,,,,,,,,,,,,,,,,,,Alles verlichten,,,,habilitar todos,,,Включить все,,,,Омогући све,,,,,,,,,,,,全部开启,,全部開啟,
setting_auto_power_off,Auto power off,,,,,,,,,Auto Power Off,,,,Apagagado automático,Apagagado automático,,,,,Extinction automatique,,,,,,,,Otomatos Matikan,,Auto-spegnimento,,,,,,,,,,,,,,,,,,,,Automatisch uitschakelen,,,,Auto power off,,,Авто выключение,,,,Аутоматско гашење,,,,,,,,,,,,自动关机,,自動關機,
get_sd_card_info_failed,Failed to obtain information from the SD card.,,,,,,,,,Abrufen der Informationen Ihrer SD Karte fehlgeschlagen.,,,,Fallo al obtener información de la tarjeta SD.,Fallo al obtener información de la tarjeta SD.,,,,,Erreur lors de l'obtention des informations de la carte SD,,,,,,,,Gagal mendapatkan informasi data dari kartu memori.,,Impossibile ottenere informazioni dalla scheda SD.,,,,,,,,,,,,,,,,,,,,Informatie van SD kaart ophalen mislukt.,,,,Erro na obtenção de informação do Cartão SD,,,е удалось получить информацию с SD карты.,,,,,,,,,,,,,,,,获取SD卡信息失败!,,獲取SD記憶卡資訊失敗!,
common_google_play_services_notification_ticker,Google Play services error,Google Play Services-fout,የGoogle Play አገልግሎቶች ስህተት,‏خطأ في خدمات Google Play,Грешка в услугите за Google Play,Google প্লে পরিষেবার ত্রুটি,Error dels serveis de Google Play,Chyba služeb Google Play,Fejl i Google Play-tjenester,Fehler bei Zugriff auf Google Play-Dienste,Σφάλμα Υπηρεσιών Google Play,Google Play services error,Google Play services error,Error de servicios de Google Play,Error de Google Play Services,Viga Google Play teenustes,Google Play zerbitzuen errorea,‏خطا در خدمات Google Play,Virhe Google Play -palveluissa,Erreur liée aux services Google Play,Erreur liée aux services Google Play,Erro nos servizos de Google Play,Google Play सेवाएं त्रुटि,Pogreška Usluga za Google Play,Google Play-szolgáltatások – hiba,Google Play ծառայությունների սխալ կա,Kesalahan layanan Google Play,,Villa í þjónustu Google Play,Errore Google Play Services,‏שגיאה בשירותי Google Play,Google Play開発者サービスのエラー,Google Play Services-ის შეცდომა,Google Play қызметтерінің қатесі,កំហុស​​សេវាកម្ម​ Google កម្សាន្ត,Google Play ಸೇವೆಗಳ ದೋಷ,Google Play 서비스 오류,Google Play кызматтарынын катасы,Google Play Services ​ເກີດ​ຄວາມ​ຜິດ​ພາດ,„Google Play“ paslaugų klaida,Google Play pakalpojumu kļūda,Грешка на услугите на Google Play,Google Play സേവനങ്ങളിലെ പിശക്,Google Наадаан үйлчилгээний алдаа,Google Play सेवा त्रुटी,Ralat perkhidmatan Google Play,Google ပလေး ဝန်ဆောင်မှုများ အမှား,Google Play Tjenester-feil,Google Play सेवाहरूका त्रुटि,Fout met Google Play-services,Błąd Usług Google Play,Erro do Google Play Services,Erro do Google Play Services,Erro dos Serviços do Google Play,Eroare a serviciilor Google Play,Ошибка сервисов Google Play,,Google Play සේවා දෝෂය,Chyba služieb Google Play,Napaka storitev Google Play,Грешка Google Play услуга,Fel på Google Play-tjänster,Hitilafu kwenye huduma za Google Play,Google Play சேவைகள் பிழை,Google Play సేవల లోపం,ข้อผิดพลาดของบริการ Google Play,Error sa Mga Serbisyo ng Google Play,Google Play Hizmetleri hatası,Помилка сервісів Google Play,‏Google Play سروسز کی خرابی,Google Play xizmatlari xatosi,Lỗi dịch vụ của Google Play,Google Play服务出错,Google Play 服務錯誤,Google Play 服務發生錯誤,Iphutha lamasevisi we-Google Play
instagram,Instagram,,,,,,,,,Instagram,,,,Instagram,Instagram,,,,,Instagram,,,,,,,,Instagram,,Instagram,,,,,,,,,,,,,,,,,,,,Instagram,,,,Instagram,,,Instagram,,,,Instagram,,,,,,,,,,,,Instagram,,Instagram,
ib_video_play_contentdescription,Play,,,,,,,,,Play,,,,Reproducir,Reproducir,,,,,Lecture,,,,,,,,Mainkan,,Play,,,,,,,,,,,,,,,,,,,,Afspelen,,,,Play,,,Воспроизвести,,,,Пусти,,,,,,,,,,,,播放,,播放,
weibo_oauth_regiseter,Authorization,,,,,,,,,Autorisation,,,,Autorización,Autorización,,,,,Autorisation,,,,,,,,Otorisasi,,Autorizzazione,,,,,,,,,,,,,,,,,,,,Authorisatie,,,,Autorização,,,Авторизация,,,,Ауторизација,,,,,,,,,,,,应用授权,,應用授權,
iv_indicator_contentdescription,iv_indicator_contentdescription,,,,,,,,,iv_indicator_contentdescription,,,,iv_indicator_contentdescription,iv_indicator_contentdescription,,,,,iv_indicator_contentdescription,,,,,,,,iv_indicator_contentdescription,,iv_indicator_contentdescription,,,,,,,,,,,,,,,,,,,,iv_indicator_contentdescription,,,,iv_indicator_contentdescription,,,iv_indicator_contentdescription,,,,,,,,,,,,,,,,标签指示图标,,標籤指示圖示,
please_select_item,Please select,,,,,,,,,Bitte auswählen,,,,Selecionar,Selecionar,,,,,Merci de selectionner,,,,,,,,Silahkan Pilih,,Per favore seleziona,,,,,,,,,,,,,,,,,,,,Selecteer,,,,Por favor selecione,,,"Пожалуйста, выберите",,,,Молим изаберите,,,,,,,,,,,,请选择项目,,請選擇項目,
nomal_pic,Normal,,,,,,,,,Normal,,,,Normal,Normal,,,,,Normal,,,,,,,,Normal,,Normal,,,,,,,,,,,,,,,,,,,,Normaal,,,,Normal,,,Обычное,,,,Нормално,,,,,,,,,,,,拍照,,拍照,
tvPhoneBatteryLevel,Phone Battery,,,,,,,,,Telefon Batterie,,,,Bateria teléfono,Bateria teléfono,,,,,Batterie téléphone,,,,,,,,Baterai Telepon,,Batteria smartphone,,,,,,,,,,,,,,,,,,,,Telefoon Batterij,,,,Bateria do Telefone,,,Батарея телефона,,,,Батерија телефона,,,,,,,,,,,,手机电量,,手機電量,
second,sec.,,,,,,,,,sec.,,,,seg.,seg.,,,,,sec.,,,,,,,,sec.,,sec.,,,,,,,,,,,,,,,,,,,,sec.,,,,sec.,,,с,,,,сек.,,,,,,,,,,,,秒,,秒,
curvelevel,Curvelevel,,,,,,,,,Curvelevel,,,,Curvelevel,Curvelevel,,,,,Curvelevel,,,,,,,,Curvelevel,,Curvelevel,,,,,,,,,,,,,,,,,,,,Curveniveau,,,,Nivel da curva,,,Кривизна,,,,,,,,,,,,,,,,靓丽,,靚麗,
sd_xc,High capacity,,,,,,,,,Hohe Kapazität,,,,Alta capacidad,Alta capacidad,,,,,Haute capacité,,,,,,,,Kapasitas Tinggi,,Alta capacità,,,,,,,,,,,,,,,,,,,,Hoge capaciteit,,,,Grande Capacidade,,,Высокое качество,,,,,,,,,,,,,,,,高速卡,,高速卡,
common_google_play_services_needs_enabling_title,An application requires Google Play services to be enabled.,"""'n Program vereis dat Google Play Services geaktiveer word.""",አንድ መተግበሪያ የGoogle Play አገልግሎቶች እንዲነቁ ይፈልጋል።,‏يتطلب أحد التطبيقات تمكين خدمات Google Play.,Приложение изисква активирането на услугите за Google Play.,একটি অ্যাপ্লিকেশানের জন্য Google প্লে পরিষেবা সক্ষম করা প্রয়োজন৷,"""Una aplicació requereix que s'activin els serveis de Google Play.""",Aplikace vyžaduje aktivaci služeb Google Play.,"En applikation kræver, at Google Play-tjenester aktiveres.",App erfordert die Aktivierung der Google Play-Dienste,Μια εφαρμογή απαιτεί την ενεργοποίηση των Υπηρεσιών Google Play.,An application requires Google Play services to be enabled.,An application requires Google Play services to be enabled.,Una aplicación requiere que se habiliten los servicios de Google Play.,Una aplicación requiere que se habilite Google Play Services,Rakenduse kasutamiseks peavad olema lubatud Google Play teenused.,Aplikazio batek Google Play zerbitzuak gaituta egotea eskatzen du.,‏برنامه‌ای نیاز به فعال شدن خدمات Google Play دارد.,"Ota käyttöön Google Play -palvelut, jotta sovellus toimii.","""Une application demande l'activation des services Google Play.""","""Une application requiert l'activation des services Google Play.""",As aplicacións requiren ter os servizos de Google Play activados.,ऐप्लिकेशन के लिए Google Play सेवाएं सक्षम किए जाने की आवश्यकता है.,Aplikacija zahtijeva da Usluge za Google Play budu omogućene.,Egy alkalmazás Google Play-szolgáltatások engedélyezését kéri.,Ինչ-որ հավելված պահանջում է միացնել Google Play ծառայությունները:,Aplikasi mewajibkan agar layanan Google Play diaktifkan.,,Forrit krefst þess að þjónusta Google Play sé virk.,"""Un'applicazione richiede l'attivazione di Google Play Services.""",‏קיימת אפליקציה המחייבת הפעלה של שירותי Google Play.,アプリではGoogle Play開発者サービスを有効にする必要があります,აპლიკაცია საჭიროებს გააქტიურებულ Google Play Services.,Қолданба Google Play қызметтерін қосуды қажет етеді.,កម្មវិធី​ទាមទារ​ឲ្យ​បើក​សេវាកម្ម​ Google កម្សាន្ត។,ಅಪ್ಲಿಕೇಶನ್‌ಗೆ Google Play ಸೇವೆಗಳು ಸಕ್ರಿಯಗೊಂಡಿರಬೇಕಾಗುತ್ತದೆ.,Google Play 서비스를 사용 설정해야 하는 애플리케이션입니다.,"Колдонмону иштетүү үчүн, Google Play Кызматтарын иштетүү керек.",ແອັບພລິເຄຊັນຕ້ອງ​ການນຳໃຊ້ Google Play Services.,Norint naudoti programą būtina įgalinti „Google Play“ paslaugas.,"Lai lietojumprogramma darbotos, jāiespējo Google Play pakalpojumi.",Апликацијата бара да се овозможат услугите на Google Play.,ഒരു അപ്ലിക്കേഷന് Google Play സേവനങ്ങൾ പ്രവർത്തനക്ഷമമാക്കേണ്ടതുണ്ട്.,Аппликешн Google Наадаан Үйлчилгээг идэвхжүүлсэн байхыг шаардана.,अनुप्रयोगासाठी Google Play सेवा सक्षम केलेल्या असणे आवश्यक आहे.,Perkhidmatan Google Play perlu didayakan untuk menggunakan aplikasi.,အပလီကေးှရင်း တစ်ခု အတွက် Google ပလေး ဝန်ဆောင်မှုကို ဖွင့်ပေးရန် လိုအပ်သည်။,En app krever Google Play Tjenester for å aktiveres.,Google Play का सेवाहरू सक्षम गर्न अनुप्रयोग आवश्यक हुन्छ।,Google Play-services moet zijn ingeschakeld voor een app.,Aplikacja wymaga włączenia Usług Google Play.,Um app requer a ativação do Google Play Services.,Um app requer a ativação do Google Play Services.,Uma aplicação necessita da ativação dos Serviços do Google Play.,O aplicație necesită activarea serviciilor Google Play.,Для работы приложения требуется включить сервисы Google Play,,යෙදුමකට Google Play සේවාවන් සබලව තිබීම අවශ්‍යය.,Aplikácia vyžaduje povolenie služieb Google Play.,Za delovanje aplikacije morate omogočiti storitve Google Play.,Апликација захтева да Google Play услуге буду омогућене.,Google Play-tjänster måste aktiveras för att en app ska fungera.,Programu inahitaji huduma za Google Play ili iwashwe.,பயன்பாடானது Google Play சேவைகள் இயக்கக் கேட்கிறது.,ఒక అనువర్తనానికి Google Play సేవలు ప్రారంభించబడాలి.,แอปพลิเคชันหนึ่งจำเป็นต้องมีบริการ Google Play เพื่อเปิดใช้งาน,Kailangan ng application na na-enable ang Mga Serbisyo ng Google Play.,"""Bir uygulama, Google Play Hizmetleri'nin etkin olmasını gerektiriyor.""","Щоб додаток працював, потрібно ввімкнути сервіси Google Play.",‏ایک ایپلیکیشن کیلئے Google Play سروسز کا فعال ہونا ضروری ہے۔,Ilova Google Play xizmatlarining yoqilishini talab qiladi.,Một ứng dụng yêu cầu bật các dịch vụ của Google Play.,启用Google Play服务后才能运行应用。,必須啟用「Google Play 服務」，才能使用應用程式。,應用程式要求啟用 Google Play 服務。,Uhlelo lokusebenza ludinga amasevisi we-Google Play ukuze anikwe amandla.
camera_timelaps_internal,Interval,,,,,,,,,Schlauch,,,,Intervalo,Intervalo,,,,,Intervale,,,,,,,,selang,,Intervallo,,,,,,,,,,,,,,,,,,,,Interval,,,,Intervalo,,,интервал,,,,Интервал,,,,,,,,,,,,间隔时间,,間隔時間,
sd_card_inserd,SD card has been inserted.,,,,,,,,,SD Karte wurde eingesetzt.,,,,Tarjeta SD insertada.,Tarjeta SD insertada.,,,,,Carte SD insérée,,,,,,,,Kartu memori sudah dimasukan.,,Scheda SD inserita,,,,,,,,,,,,,,,,,,,,SD kaart is geplaatst.,,,,Cartão SD inserido,,,SD карта установлена.,,,,Меморијска картица је убачена.,,,,,,,,,,,,SD卡已插入,,SD記憶卡已插入,
please_input_contact,Your contact info,,,,,,,,,Ihre Kontaktdaten,,,,Su información de contacto,Su información de contacto,,,,,Vos informations,,,,,,,,Informasi kontak,,Informazioni di contatto,,,,,,,,,,,,,,,,,,,,Contact informatie,,,,Informação de contacto,,,Ваша контактная информация,,,,Ваши контакт подаци,,,,,,,,,,,,请输入你的联系方式！,,請輸入你的聯繫方式！,
version,Version\u0009,,,,,,,,,Version,,,,Versión\u0009,Versión\u0009,,,,,Version,,,,,,,,Versi,,Versione\u0009,,,,,,,,,,,,,,,,,,,,Versie,,,,Versão,,,Версия,,,,,,,,,,,,,,,,版本号:,,版本號:,
template,Template,,,,,,,,,Template,,,,Modelo,Modelo,,,,,Modèle,,,,,,,,Template,,Template,,,,,,,,,,,,,,,,,,,,Sjabloon,,,,Template,,,Образцы,,,,Образац,,,,,,,,,,,,模板,,範本,
setting_unbind_bluetooth_dev,Unbind all bluetooth controller,,,,,,,,,Alle Bluetooth Controller losbinden,,,,Desvincular dispositivos Bluetooth,Desvincular dispositivos Bluetooth,,,,,Déconnecter tous les controlleurs bluetooth,,,,,,,,Hapus semua koneksi pengaturan Bluetooth,,,,,,,,,,,,,,,,,,,,,,Verbreek alle bluetooth apparaten,,,,Libertar todos os dispositivos bluetooth,,,Отключить Bluetooth,,,,Одвежи све блутут контролере,,,,,,,,,,,,解除绑定蓝牙遥控器,,解除綁定藍牙遙控器,
setting_sdcard,SD card,,,,,,,,,SD Karte,,,,Tarjeta SD,Tarjeta SD,,,,,Carte SD,,,,,,,,Kartu Memori SD card,,Scheda SD,,,,,,,,,,,,,,,,,,,,SD kaart,,,,Cartão SD,,,SD карта,,,,Меморијска картица,,,,,,,,,,,,SD卡,,SD記憶卡,
title_share,Successfully shared!,,,,,,,,,Erfolgreich geteilt!,,,,¡Compartido con éxito!,¡Compartido con éxito!,,,,,Partage réussi!,,,,,,,,Berhasil disebarkan!,,Condivisione riuscita!,,,,,,,,,,,,,,,,,,,,Delen gelukt!,,,,Patilhado com sucesso,,,Вы поделились!,,,,Успешно подељено!,,,,,,,,,,,,分享完成,,分享完成,
xiaomi_external_storage_unavailable,"Storage partition is not available, please check the SD card",,,,,,,,,"Speicherpartition ist nicht verfügbar, kontrollieren Sie bitte die SD Karte",,,,"El espacio de almacenamiento no está disponible, por favor revise la tarjeta SD","El espacio de almacenamiento no está disponible, por favor revise la tarjeta SD",,,,,"Partition de stockage inaccessible, merci de vérifier la carte SD",,,,,,,,"Partisi penyimpanan tidak tersedia, silahkan cek kartu SD",,La partizione non è disponibile. Per favore controlla la scheda SD.,,,,,,,,,,,,,,,,,,,,"Opslag partitie is niet beschikbaar, controleer de SD kaart.",,,,"Partição de armazenamento não disponivel, por favor verifique o cartão SD",,,"Раздел хранения не доступен, пожалуйста, проверьте карту памяти",,,,,,,,,,,,,,,,存儲分區不可用，請檢查SD卡,,儲存分區不可用，請檢查SD記憶卡,
common_google_play_services_network_error_text,A data connection is required to connect to Google Play services.,"""'n Dataverbinding is nodig om aan Google Play-dienste te koppel.""",ከGoogle Play አገልግሎቶች ጋር ለመገናኘት የውሂብ ግንኙነት ያስፈልጋል።,‏يتطلب الاتصال بخدمات Google Play وجود اتصال بيانات.,За свързване с услугите за Google Play се изисква връзка за данни.,Google প্লে পরিষেবা সংযোগ করতে একটি ডেটা সংযোগের প্রয়োজন৷,Es requereix una connexió de dades per connectar amb els serveis de Google Play.,Připojení ke službám Google Play vyžaduje datové připojení.,Der kræves en dataforbindelse for at oprette forbindelse til Google Play-tjenester.,"Um eine Verbindung zu den Google Play-Diensten herzustellen, ist eine Datenverbindung erforderlich.",Απαιτείται σύνδεση δεδομένων για να συνδεθείτε με τις Υπηρεσίες Google Play.,A data connection is required to connect to Google Play services.,A data connection is required to connect to Google Play services.,Se necesita una conexión de datos para establecer conexión con los servicios de Google Play.,Se necesita una conexión de datos para establecer conexión con Google Play Services.,Google Play teenustega ühenduse loomiseks on vajalik andmesideühendus.,Datu-konexioa behar da Google Play zerbitzuetara konektatzeko.,‏برای اتصال به خدمات Google Play اتصال داده لازم است.,Google Play -palveluiden käyttöön tarvitaan tietoliikenneyhteys.,"""Vous devez disposer d'une connexion de données pour utiliser les services Google Play.""","""Vous devez disposer d'une connexion de données pour utiliser les services Google Play.""",É necesario dispoñer dunha conexión de datos para conectarse aos servizos de Google Play.,Google Play सेवाओं से कनेक्ट करने के लिए डेटा कनेक्शन की आवश्यकता है.,Potrebna je podatkovna veza za povezivanje s uslugama Google Play.,A Google Play-szolgáltatásokhoz történő kapcsolódáshoz adatkapcsolat szükséges.,Պահանջվում է տվյալների կապ` Google Play ծառայություններին միանալու համար:,Sambungan data diperlukan untuk tersambung ke layanan Google Play.,,Gagnatengingar er krafist til að tengjast þjónustu Google Play.,È necessaria una connessione dati per connettersi a Google Play Services.,‏דרוש חיבור נתונים כדי להתחבר לשירותי Google Play.,Google Play開発者サービスに接続するには、データ接続が必要です。,Google Play Services-თან დასაკავშირებლად მონაცემთა გადაცემა აუცილებელია.,Google Play қызметтеріне қосылу үшін деректер байланысы талап етіледі.,បាន​ទាមទារ​ការ​តភ្ជាប់​ទិន្នន័យ ដើម្បី​ភ្ជាប់​សេវាកម្ម​ឃ្លាំង​កម្មវិធី។,Google Play ಸೇವೆಗಳಿಗೆ ಸಂಪರ್ಕ ಹೊಂದಲು ಡೇಟಾ ಸಂಪರ್ಕದ ಅಗತ್ಯವಿದೆ.,Google Play 서비스에 연결하려면 데이터 연결이 필요합니다.,"Google Play Кызматтарына туташуу үчүн, дайындарды өткөрүүчү туташуу талап кылынат.",ຕ້ອງໃຊ້ການເຊື່ອມຕໍ່ອິນເຕີເນັດເພື່ອໃຊ້ Google Play Services.,Norint prisijungti prie „Google Play“ paslaugų reikia duomenų ryšio.,"Lai izveidotu savienojumu ar Google Play pakalpojumiem, ir nepieciešams datu savienojums.",Потребно е поврзување податоци за да се поврзете со услугите на Google Play.,Google Play സേവനങ്ങളിലേയ്ക്ക് കണക്റ്റുചെയ്യുന്നതിന് ഒരു ഡാറ്റ കണക്ഷൻ ആവശ്യമാണ്.,Google Play үйлчилгээнд холбогдохын тулд дата холболт шаардлагатай.,Google Play सेवांशी कनेक्ट होण्यासाठी डेटा कनेक्शन आवश्यक आहे.,Sambungan data diperlukan untuk menyambung ke perkhidmatan Google Play.,Google ပလေး ဝန်ဆောင်မှုများသို့ ဆက်သွယ်ရန် ဒေတာ ချိတ်ဆက်မှု လိုအပ်သည်။,Du må ha datatilkobling for å koble deg til Google Play-tjenester.,एउटा डेटा जडान Google प्ले सेवाहरूसँग जडित गर्न आवश्यकता छ।,Er is een gegevensverbinding nodig om verbinding te kunnen maken met Google Play-services.,Korzystanie z usług Google Play wymaga połączenia z internetem.,É necessária uma conexão de dados para conectar ao Google Play Services.,É necessária uma conexão de dados para conectar ao Google Play Services.,É necessária uma ligação de dados para se ligar aos Serviços do Google Play.,Este necesară o conexiune de date pentru a vă conecta la serviciile Google Play.,Для работы с Google Play требуется подключение к сети.,,Google Play සේවාවන් වෙත සබැඳීමට දත්ත සබැඳුමක් අවශ්‍යය.,Pripojenie k službám Google Play si vyžaduje dátové pripojenie.,Za povezavo s storitvami Google Play potrebujete internetno povezavo.,За повезивање са Google Play услугама потребна је веза за пренос података.,En dataanslutning krävs för att ansluta till Google Plays tjänster.,Muunganisho wa data unahitajika ili kuunganisha kwenye huduma za Google Play.,Google Play சேவைகளில் இணைக்க தரவு இணைப்பு தேவை.,Google Play సేవలకు కనెక్ట్ చేయడానికి డేటా కనెక్షన్ అవసరం.,ต้องมีการเขื่อมต่อข้อมูลเพื่อเชื่อมต่อกับบริการ Google Play,Kailangan ng koneksyon ng data upang makakonekta sa mga serbisyo ng Google Play.,Google Play hizmetlerine bağlanmak için bir veri bağlantısı gerekiyor.,Для під’єднання до сервісів Google Play потрібне з’єднання з мережею.,‏Google Play سروسز سے مربوط ہونے کیلئے ایک ڈیٹا کنکشن کی ضرورت ہے۔,Google Play xizmatlariga ulanish uchun internet zarur.,Cần có kết nối dữ liệu để kết nối với các dịch vụ của Google Play.,您必须有数据网络连接才能接入Google Play服务。,要連接 Google Play 服務，必需數據連線。,需要數據連線才能連上 Google Play 服務。,Kudingeka ukuxhumeka kwedatha ukuze kuxhunyekwe kumasevisi we-Google Play.
